"Creation Date","Status","Completion Date","Service Request Number","Type of Service Request","Street Address","ZIP Code","X Coordinate","Y Coordinate","Ward","Police District","Community Area","Latitude","Longitude","Location"
"10/05/2017","Completed - Dup","11/20/2017","17-06677749","Alley Light Out","4848 W QUINCY ST","60644","1144130.60002211","1898562.97001244","28","15","25","41.87767889107","-87.74625620516","(41.87767889107, -87.746256205165)"
"10/05/2017","Completed","11/20/2017","17-06672150","Alley Light Out","2745 W AUGUSTA BLVD","60622","1157805.58000731","1906535.21079595","26","12","24","41.8992877924","-87.69582746708","(41.899287792403, -87.695827467084)"
"10/05/2017","Completed","11/21/2017","17-06681489","Alley Light Out","710 N WELLS ST","60654","1174606.58439566","1905128.76349336","42","18","8","41.89506925782","-87.63416021011","(41.895069257817, -87.634160210113)"
"10/05/2017","Completed - Dup","11/22/2017","17-06677700","Alley Light Out","4920 W BELDEN AVE","60639","1143120.03009818","1914847.37727558","36","25","19","41.92238406385","-87.74955993482","(41.92238406385, -87.74955993482)"
"10/05/2017","Completed","05/07/2018","17-06679409","Alley Light Out","3720 S HONORE ST","60609","1164632.1873024","1880030.00648789","12","9","59","41.82641317505","-87.67150398932","(41.826413175054, -87.671503989323)"
"10/05/2017","Completed","05/08/2018","17-06689510","Alley Light Out","8451 S LOOMIS BLVD","60620","1168470.42201207","1848710.67581976","21","6","71","41.74038713788","-87.65832432356","(41.740387137881, -87.658324323556)"
"10/05/2017","Completed","05/09/2018","17-06686839","Alley Light Out","6209 S KOLMAR AVE","60629","1147106.25781726","1863046.0985901","13","8","65","41.78015922028","-87.73623663087","(41.780159220278, -87.736236630872)"
"10/05/2017","Completed - Dup","11/28/2017","17-06665382","Alley Light Out","4446 W GLADYS AVE","60624","1146803.79478981","1897984.97572022","28","11","26","41.87604221045","-87.73645557676","(41.876042210449, -87.736455576755)"
"10/05/2017","Completed - Dup","11/28/2017","17-06678213","Alley Light Out","3011 N MASON AVE","60634","1136199.05011916","1919404.08780479","30","25","19","41.93501466062","-87.77488107239","(41.935014660621, -87.774881072391)"
"10/05/2017","Completed","12/01/2017","17-06675056","Alley Light Out","5914 W ERIE ST","60644","1136924.12177059","1903699.39127956","29","15","25","41.89190612782","-87.77259370728","(41.891906127822, -87.772593707277)"
"10/05/2017","Completed","12/01/2017","17-06674250","Alley Light Out","622 W ARLINGTON PL","60614","1171692.99110908","1916638.96238569","43","19","7","41.9267185011","-87.64452149413","(41.926718501095, -87.644521494127)"
"10/05/2017","Completed - Dup","05/21/2018","17-06664082","Alley Light Out","7942 S LAFLIN ST","60620","1167716.905225","1852017.101625","21","6","71","41.74947662332","-87.66099047426","(41.749476623318, -87.660990474263)"
"10/05/2017","Completed","12/12/2017","17-06678408","Alley Light Out","1024 N TRUMBULL AVE","60651","1153190.65637621","1906588.96002401","27","11","23","41.89952813749","-87.71277664377","(41.899528137488, -87.712776643768)"
"10/05/2017","Completed","12/14/2017","17-06692370","Alley Light Out","7351 N WINCHESTER AVE","60626","1162044.32590118","1948905.52157419","49","24","1","42.01546654915","-87.67907046163","(42.015466549152, -87.679070461633)"
"10/05/2017","Completed","06/01/2018","17-06674667","Alley Light Out","2335 W TAYLOR ST","60612","1160855.34749785","1895518.17888611","28","12","28","41.86899335602","-87.68493146475","(41.868993356019, -87.684931464748)"
"10/05/2017","Completed","01/03/2018","17-06686040","Alley Light Out","331 W 69TH ST","60621","1175101.72012596","1859195.01761388","6","7","68","41.76901213855","-87.63371567161","(41.769012138555, -87.633715671613)"
"10/05/2017","Completed - Dup","01/08/2018","17-06676042","Alley Light Out","8430 S PEORIA ST","60620","1171775.33492743","1848938.89186922","21","6","71","41.7409416196","-87.64620882257","(41.740941619598, -87.646208822574)"
"10/05/2017","Completed","01/08/2018","17-06664508","Alley Light Out","2046 N HAMLIN AVE","60647","1150712.4299292","1913429.5599078","26","25","22","41.91834822546","-87.72170005562","(41.918348225462, -87.72170005562)"
"10/05/2017","Completed - Dup","01/08/2018","17-06665099","Alley Light Out","7655 S HOYNE AVE","60620","1163692.80840596","1853873.12990528","18","6","71","41.75465517886","-87.67568446598","(41.754655178855, -87.675684465984)"
"10/05/2017","Completed","06/02/2018","17-06663756","Alley Light Out","908 S RACINE AVE","60607","1168519.24752614","1896018.64812381","28","12","28","41.87020438436","-87.65678103087","(41.870204384357, -87.656781030868)"
"10/05/2017","Completed","01/09/2018","17-06687684","Alley Light Out","7321 S CLYDE AVE","60649","1191488.79989004","1856836.10231408","5","3","43","41.76215760649","-87.57372572589","(41.762157606493, -87.573725725885)"
"10/05/2017","Completed - Dup","10/05/2017","17-06679384","Alley Light Out","4308 S WOOD ST","60609","1165068.94012516","1876123.27708334","15","9","61","41.81568343668","-87.67001228116","(41.815683436684, -87.670012281164)"
"10/05/2017","Completed - Dup","10/05/2017","17-06667872","Alley Light Out","5132 S MASON AVE","60638","1137567.08990031","1869962.92180281","14","8","56","41.79931664848","-87.77104354372","(41.799316648485, -87.77104354372)"
"10/05/2017","Completed - Dup","10/05/2017","17-06670759","Alley Light Out","2024 W AUGUSTA BLVD","60622","1162726.83568166","1906664.71907919","2","12","24","41.89954140115","-87.67774815953","(41.899541401149, -87.677748159529)"
"10/05/2017","Completed","10/05/2017","17-06666664","Alley Light Out","12935 S BALTIMORE AVE","60633","1199083.88998616","1819655.83012365","10","4","55","41.65994426621","-87.54713358083","(41.659944266215, -87.547133580831)"
"10/05/2017","Completed - Dup","10/05/2017","17-06665384","Alley Light Out","4438 W GLADYS AVE","60624","1146857.69478981","1897986.27572022","28","11","26","41.87604474906","-87.73625763968","(41.876044749059, -87.736257639678)"
"10/05/2017","Completed - Dup","10/05/2017","17-06665547","Alley Light Out","8030 S FAIRFIELD AVE","60652","1159439.81617419","1851269.8536158","18","8","70","41.74759954132","-87.6913417","(41.747599541321, -87.691341700002)"
"10/05/2017","Completed - Dup","10/05/2017","17-06671080","Alley Light Out","3219 S PARNELL AVE","60616","1173153.31468993","1883573.49771719","11","9","60","41.83595244331","-87.64013689031","(41.835952443313, -87.640136890309)"
"10/05/2017","Completed","10/05/2017","17-06670047","Alley Light Out","6100 N MILWAUKEE AVE","60646","1133828.33343132","1940241.7023995","39","16","10","41.99223718523","-87.78310191684","(41.99223718523, -87.78310191684)"
"10/05/2017","Completed - Dup","10/05/2017","17-06677641","Alley Light Out","4629 S ARCHER AVE","60632","1153658.45897279","1873738.65282568","14","8","58","41.80937377974","-87.7119315935","(41.80937377974, -87.711931593502)"
"10/05/2017","Completed - Dup","10/05/2017","17-06679633","Alley Light Out","7526 S HONORE ST","60620","1165322.62246763","1854737.53227614","17","6","71","41.75699287769","-87.6696872275","(41.756992877685, -87.6696872275)"
"10/05/2017","Completed - Dup","10/05/2017","17-06682186","Alley Light Out","6312 W NEWPORT AVE","60634","1133698.17560837","1922275.18537831","36","16","17","41.94293760655","-87.78400441099","(41.94293760655, -87.78400441099)"
"10/05/2017","Completed - Dup","10/05/2017","17-06670755","Alley Light Out","10225 S BENSLEY AVE","60617","1194501.38509294","1837566.21177577","7","4","51","41.70920582785","-87.56331631696","(41.709205827845, -87.563316316959)"
"10/05/2017","Completed - Dup","10/05/2017","17-06687682","Alley Light Out","7319 S CLYDE AVE","60649","1191488.39989004","1856849.40231408","5","3","43","41.76219411246","-87.57372676146","(41.76219411246, -87.573726761458)"
"10/05/2017","Open - Dup",,"17-06670064","Alley Light Out","7917 S CRANDON AVE","60617","1192904.42472995","1852924.16867466","7","4","46","41.75138852698","-87.56866481533","(41.751388526982, -87.568664815333)"
"10/05/2017","Completed - Dup","10/05/2017","17-06676564","Alley Light Out","1801 S TROY ST","60623","1155639.90323095","1891174.22323045","24","10","29","41.85717957855","-87.70419556789","(41.857179578547, -87.704195567887)"
"10/05/2017","Completed - Dup","10/06/2017","17-06691264","Alley Light Out","2130 N MONITOR AVE","60639","1137055.40001789","1913407.84932746","36","25","19","41.91854496408","-87.771878203","(41.91854496408, -87.771878202995)"
"10/05/2017","Completed","10/06/2017","17-06678299","Alley Light Out","3541 W IRVING PARK RD","60618","1151957.61940287","1926358.29292172","35","17","16","41.95380124119","-87.71678348962","(41.953801241187, -87.716783489623)"
"10/05/2017","Completed","10/06/2017","17-06685818","Alley Light Out","1720 N CALIFORNIA AVE","60647","1157432.78761031","1911470.36997596","1","14","24","41.91283787651","-87.69706227469","(41.912837876506, -87.697062274688)"
"10/05/2017","Completed","10/06/2017","17-06676900","Alley Light Out","825 N HOYNE AVE","60622","1162251.90860959","1905594.42758391","2","12","24","41.8966143833","-87.67952252128","(41.896614383301, -87.679522521282)"
"10/05/2017","Completed - Dup","10/06/2017","17-06662290","Alley Light Out","3262 W PALMER ST","60647","1154024.50089904","1914431.30212201","32","14","22","41.92103162587","-87.70950442238","(41.921031625868, -87.709504422378)"
"10/05/2017","Completed","01/16/2018","17-06686518","Alley Light Out","7900 S WALLACE ST","60620","1173642.23590324","1852514.38932877","17","6","44","41.75071213501","-87.63926299479","(41.750712135015, -87.639262994785)"
"10/05/2017","Completed","01/18/2018","17-06672034","Alley Light Out","4948 S KIMBARK AVE","60615","1185511.82058816","1872446.22848129","4","2","39","41.8051358494","-87.59514062594","(41.805135849401, -87.595140625938)"
"10/05/2017","Completed - Dup","06/20/2018","17-06691625","Alley Light Out","2450 S OAKLEY AVE","60608","1161424.42049474","1887611.25002978","25","10","31","41.84728414444","-87.6830621075","(41.847284144437, -87.683062107496)"
"10/05/2017","Completed","07/05/2018","17-06677449","Alley Light Out","7029 S NORMAL BLVD","60621","1174165.76431373","1858307.68502664","6","7","68","41.76659803499","-87.63717274698","(41.766598034991, -87.637172746983)"
"10/05/2017","Completed - Dup","03/11/2018","17-06673406","Alley Light Out","8429 S ADA ST","60620","1168797.55768698","1848866.40178488","21","6","71","41.7408074243","-87.6571212504","(41.740807424298, -87.657121250397)"
"10/05/2017","Completed","04/13/2018","17-06676355","Alley Light Out","4344 S ELLIS AVE","60653","1183652.77570026","1876411.59938557","4","2","39","41.81606073742","-87.6018349455","(41.816060737422, -87.6018349455)"
"10/05/2017","Completed","04/14/2018","17-06670940","Alley Light Out","9141 S SOUTH CHICAGO AVE","60617","1196800.05300446","1844888.55777371","7","4","46","41.72924228263","-87.55465597122","(41.72924228263, -87.55465597122)"
"10/05/2017","Completed","04/16/2018","17-06689955","Alley Light Out","6237 S SACRAMENTO AVE","60629","1157453.94003147","1863129.16522892","16","8","66","41.78018373265","-87.69829778612","(41.780183732653, -87.698297786115)"
"10/05/2017","Completed","04/17/2018","17-06687500","Alley Light Out","2505 S AVERS AVE","60623","1151107.84859005","1887085.92378553","22","10","30","41.84605070612","-87.72093791664","(41.846050706119, -87.720937916639)"
"10/05/2017","Completed","04/19/2018","17-06668752","Alley Light Out","5858 W DIVERSEY AVE","60639","1136770.93070969","1918011.89428238","30","25","19","41.93118408859","-87.77281280961","(41.931184088592, -87.772812809611)"
"10/04/2017","Completed - Dup","10/12/2017","17-06644714","Alley Light Out","8847 S EGGLESTON AVE","60620","1174847.12253099","1846261.72237356","21","22","71","41.73352726163","-87.63503366121","(41.733527261626, -87.63503366121)"
"10/04/2017","Completed - Dup","10/12/2017","17-06645945","Alley Light Out","4033 W LEXINGTON ST","60624","1149608.90999343","1896471.98998082","24","11","26","41.87183641269","-87.72619538257","(41.871836412686, -87.726195382567)"
"10/04/2017","Completed - Dup","10/12/2017","17-06644549","Alley Light Out","8151 S COMMERCIAL AVE","60617","1197607.01699391","1851496.91372897","7","4","46","41.74735605537","-87.55147999552","(41.747356055373, -87.551479995518)"
"10/04/2017","Completed - Dup","10/12/2017","17-06645826","Alley Light Out","7546 S WINCHESTER AVE","60620","1164664.99011537","1854599.386971","17","6","71","41.75662768339","-87.6721012407","(41.75662768339, -87.672101240703)"
"10/04/2017","Completed - Dup","10/12/2017","17-06657649","Alley Light Out","5411 W GRACE ST","60641","1139604.07998959","1924776.51002228","38","16","15","41.94969557515","-87.76223575411","(41.949695575154, -87.762235754108)"
"10/04/2017","Completed","10/13/2017","17-06642000","Alley Light Out","9625 S MICHIGAN AVE","60628","1178845.9286058","1841183.5600093","9","5","49","41.71950217794","-87.62053817794","(41.719502177941, -87.620538177938)"
"10/04/2017","Completed","10/13/2017","17-06655073","Alley Light Out","6065 N MONITOR AVE","60646","1136248.1930267","1940090.41881564","39","16","11","41.99177904094","-87.77420438133","(41.99177904094, -87.774204381328)"
"10/04/2017","Completed","10/13/2017","17-06647254","Alley Light Out","5544 N CAMPBELL AVE","60625","1158666.03321664","1936742.38569204","40","20","4","41.9821606437","-87.69183674173","(41.982160643701, -87.691836741728)"
"10/04/2017","Completed - Dup","10/16/2017","17-06657353","Alley Light Out","7125 S UNIVERSITY AVE","60619","1185114.50001306","1857979.09181587","5","3","69","41.76544616487","-87.59705216912","(41.765446164867, -87.597052169115)"
"10/04/2017","Completed","10/17/2017","17-06646822","Alley Light Out","3647 W FOSTER AVE","60625","1151043.84002495","1934302.80997848","39","17","13","41.97561952419","-87.71993358588","(41.975619524195, -87.719933585878)"
"10/04/2017","Completed - Dup","10/21/2017","17-06658615","Alley Light Out","5005 N CENTRAL PARK AVE","60625","1151481.18967904","1933038.94262346","39","17","14","41.97214278856","-87.71835864594","(41.972142788555, -87.718358645939)"
"10/04/2017","Completed","10/23/2017","17-06649834","Alley Light Out","2815 W SUMMERDALE AVE","60625","1156624.94488252","1935413.94148589","40","20","4","41.97855702903","-87.69937951227","(41.978557029027, -87.699379512273)"
"10/04/2017","Completed","10/23/2017","17-06643614","Alley Light Out","4631 N PAULINA ST","60640","1164393.63791451","1930817.73138651","47","19","3","41.9657835301","-87.6709406132","(41.965783530101, -87.670940613204)"
"10/04/2017","Completed","10/24/2017","17-06647629","Alley Light Out","4111 N TROY ST","60618","1154652.00527835","1927159.2083899","33","17","16","41.95594538743","-87.70685706149","(41.955945387432, -87.706857061492)"
"10/04/2017","Completed","10/24/2017","17-06642383","Alley Light Out","2838 W 25TH PL","60623","1157852.03999527","1886954.97969576","12","10","30","41.8455567455","-87.69619065137","(41.845556745501, -87.696190651373)"
"10/04/2017","Completed","04/23/2018","17-06637497","Alley Light Out","7817 S WINCHESTER AVE","60620","1164716.31307383","1852824.40197349","17","6","71","41.75175578814","-87.67196315697","(41.751755788136, -87.671963156966)"
"10/04/2017","Completed","10/27/2017","17-06637873","Alley Light Out","7839 S DREXEL AVE","60619","1183591.39533435","1853218.91110487","8","6","69","41.75241939263","-87.60278293163","(41.75241939263, -87.602782931632)"
"10/04/2017","Completed","10/30/2017","17-06642238","Alley Light Out","4349 S INDIANA AVE","60653","1178325.16466634","1876223.37119109","3","2","38","41.81566701267","-87.6213832463","(41.815667012671, -87.621383246305)"
